Email,Appliance_order_num,seasonal_efficiency_ratio,heat_performance_factor
klimmel@ontomedia.com,1,45.4,16.1
kloader@betasoloin.com,1,16.4,21.7
kloader@betasoloin.com,2,33.4,20.4
kloader@betasoloin.com,4,30.3,19.6
klother@rundofase.com,3,43.6,19.2
klother@rundofase.com,4,52.1,24
klother@statholdings.com,4,44.7,25.1
kmarrier@konmatfix.com,1,15,16.1
kmarrier@konmatfix.com,3,55.4,19.2
kmarrier@konmatfix.com,4,43.2,17.5
kmclaird@sonron.com,1,49.7,20.3
kmclaird@sonron.com,4,45,24.9
kmenter@statholdings.com,2,40.6,23
kmenter@statholdings.com,5,62,18
kmenter@statholdings.com,7,48.6,13.3
kmenter@statholdings.com,9,24,20.9
kmerced@iselectrics.com,4,25.3,30.5
kmerced@iselectrics.com,5,20.9,22.5
kmerced@iselectrics.com,6,55,18.1
kmiro@bioholding.com,3,43.4,21.7
kmiro@rangreen.com,3,32.8,22.9
kmodzelewski@rangreen.com,1,42.5,17.7
kmonterrubio@golddex.com,2,40.7,21.4
kmonterrubio@golddex.com,3,60.9,22.8
kmorasca@statholdings.com,1,38.8,21.4
kmorasca@statholdings.com,4,49.2,24.4
kmotley@rangreen.com,1,41.4,23.7
kmotley@rangreen.com,2,35.6,21.5
knabours@warephase.com,2,48.9,22.6
knachor@goodsilron.com,3,40.6,22.5
knayar@stanredtax.com,1,41,23.9
knayar@stanredtax.com,3,59.4,25.3
knestle@nam-zim.com,1,43.2,25
knestle@nam-zim.com,2,36.9,23.7
knestle@nam-zim.com,3,48.3,19
kostrosky@ganjaflex.com,1,38.6,22.9
kostrosky@ganjaflex.com,2,59.3,26
kpaa@hottechi.com,1,29.5,24.6
kparvis@gogozoom.com,3,32.3,21.4
kpaskin@labdrill.com,2,38.9,16.3
kpatak@toughzap.com,3,43,21.2
kperez@silis.com,3,54.3,18.6
kperin@kan-code.com,1,47,23.2
kradde@finhigh.com,2,25.3,25
kragel@fasehatice.com,3,36.2,26.8
kragel@fasehatice.com,4,39.7,17.6
krantanen@gogozoom.com,1,54.8,21.7
krantanen@gogozoom.com,3,56.3,28.6
krantanen@gogozoom.com,4,45.7,24
krauser@bioplex.com,2,39.1,21.6
krauser@cancity.com,1,58.5,21.6
krauser@cancity.com,2,34.9,19.6
krauser@cancity.com,3,41.3,24.6
kregusters@blackzim.com,3,50.3,19.5
kregusters@domzoom.com,1,60.4,20.9
kregusters@domzoom.com,3,40.6,19.8
krestrepo@faxquote.com,4,47.3,18.9
krhym@plussunin.com,2,56.7,23.7
krowling@plussunin.com,1,35.4,17.3
krowling@plussunin.com,3,33,20.5
ksaras@condax.com,1,37.5,16.6
ksawchuk@singletechno.com,2,39.4,29.3
kscheyer@groovestreet.com,2,32.2,23.5
kscipione@bioplex.com,1,60.9,23
ksemidey@inity.com,3,47.4,23.1
ksemidey@inity.com,5,50.3,26.1
kshadrick@dontechi.com,1,31.9,19.6
kshadrick@green-plus.com,3,38.5,27.2
kshin@codehow.com,1,50.8,18.3
kshin@codehow.com,2,53.5,8.1
kshin@codehow.com,3,55.8,19.5
kshinko@zoomit.com,2,46.9,18.1
kshinko@zumgoity.com,3,62.5,23.7
kskursky@openlane.com,2,49.2,26
kskursky@openlane.com,3,42.2,21.5
kspringe@nam-zim.com,3,44.3,16.2
kspringe@nam-zim.com,4,37.9,21.7
kspringe@year-job.com,1,44.3,22.3
ksteffensmeier@stanredtax.com,1,47.1,18.4
ksteier@labdrill.com,2,43.8,14.5
kstem@funholding.com,1,40.5,32.4
kstem@funholding.com,2,49.8,24.7
kstem@funholding.com,3,45.5,24
kstem@plussunin.com,1,31.6,27.2
kstem@plussunin.com,3,26.4,28.4
kstockham@domzoom.com,1,32.8,15.8
kstockham@domzoom.com,3,35.6,18.1
kstorment@zumgoity.com,3,39.8,19.9
ksweigard@silis.com,2,63.2,19.8
ksweigard@silis.com,3,48.9,24.8
ktagala@xx-zobam.com,4,40.9,21.4
ktillotson@silis.com,1,34.3,19.9
ktimenez@condax.com,1,58.8,26.7
ktimenez@condax.com,3,35.3,23.3
ktjepkema@labdrill.com,2,42.6,21.1
kvanheusen@j-texon.com,1,49.1,18.7
kvanheusen@j-texon.com,2,43.8,25.8
kvonasek@condax.com,1,35.4,24.1
kwalthall@goodsilron.com,1,34.2,22.8
kwalthall@goodsilron.com,2,48.5,21
kwaycott@toughzap.com,1,58.6,22.6
kwieser@konex.com,2,18.7,21.4
kwieser@konex.com,3,47.4,21.3
kyori@groovestreet.com,4,55.2,19.8
kyori@groovestreet.com,5,36.8,21
kyori@groovestreet.com,6,39.6,25.4
kzagen@rundofase.com,1,49.6,15.3
kzurcher@kan-code.com,2,43.2,22
kzurcher@kan-code.com,3,52.7,19
kzurcher@rantouch.com,1,39.6,18.1
lamyot@sumace.com,3,31.5,28.9
lamyot@sumace.com,4,53.6,18.4
langalich@goodsilron.com,1,70.5,12.6
larias@gogozoom.com,2,37.2,28.4
larias@gogozoom.com,4,35.1,19.1
larias@plexzap.com,3,33,20.3
larias@sumace.com,1,36.4,20.1
larias@sumace.com,2,43.2,22.5
larias@sumace.com,3,38.9,18.9
lbaltimore@kan-code.com,3,28,24.1
lbarfield@doncon.com,1,44.6,20
lbarfield@doncon.com,3,38,28
lbarfield@nam-zim.com,1,33.6,20.8
lbeech@golddex.com,1,43.5,30.4
lbeech@golddex.com,2,36.3,15.6
lbennick@konmatfix.com,1,35.9,15.3
lberray@openlane.com,1,58.6,23.2
lberray@openlane.com,3,43.8,23.1
lblackwood@kinnamplus.com,3,39.8,17.8
lbolognia@donware.com,2,44.9,20.1
lbookamer@zencorporation.com,1,38.4,22.2
lboord@hottechi.com,1,66.5,22.7
lboord@yearin.com,1,53.7,20.5
lboulter@fasehatice.com,3,34.5,22
lboulter@fasehatice.com,4,44.3,20.3
lboulter@labdrill.com,1,35.2,24.8
lboulter@labdrill.com,3,50.7,21.2
lbreland@statholdings.com,2,39.2,31.4
lbriddick@singletechno.com,1,38.1,24.8
lbriddick@singletechno.com,4,51.1,18.6
lbrossart@isdom.com,2,48.8,24.9
lbrossart@isdom.com,6,24.9,21.1
lbrucato@dambase.com,6,57.7,18.4
lbruschke@dontechi.com,1,29,20.1
lbuemi@hatfan.com,1,61.6,17.4
lburnard@kan-code.com,2,44.9,26.8
lburnard@kan-code.com,3,45.7,20.1
lbuvens@statholdings.com,1,55.2,27.6
lcaiafa@groovestreet.com,2,54.7,21.6
lcaiafa@groovestreet.com,3,36.7,20.4
lcaiafa@groovestreet.com,5,52.7,20.7
lcaiafa@groovestreet.com,9,43.1,18.2
lcaiafa@groovestreet.com,11,28.6,18.7
lcaiafa@groovestreet.com,12,38.6,17.9
lcaiafa@plussunin.com,1,55,19.9
lcaiafa@plussunin.com,2,44.5,17.7
lcallaro@faxquote.com,2,30.7,16.9
lcampain@fasehatice.com,1,43.5,20.1
lcantres@y-corporation.com,1,22.7,17.8
lcartan@konmatfix.com,2,42.7,17.2
lcartan@konmatfix.com,4,51.2,26.2
lcartan@konmatfix.com,6,42.2,17.3
lcetta@bioholding.com,2,34.7,22.7
lcetta@bioholding.com,4,38.9,22.8
lcetta@kan-code.com,2,47.6,27.4
lchaffins@plussunin.com,3,41.9,21.4
lchaffins@treequote.com,1,37.7,20.9
lcolaizzo@bioplex.com,4,53.4,20.7
lcolla@plussunin.com,1,28,19.7
lcolla@plussunin.com,2,50.2,15.1
lcolla@plussunin.com,3,31.1,21
lcoody@doncon.com,3,57.2,22.9
lcork@treequote.com,1,49.4,21
lcorrio@gogozoom.com,1,58.1,24.4
lcorrio@lexiqvolax.com,1,32.4,21.7
lcousey@dambase.com,2,40.7,26.2
lcousey@dambase.com,3,48.5,24.7
lcousey@dambase.com,6,35.9,24.5
lcousey@dambase.com,7,48.5,21.7
lcoyier@condax.com,1,44.8,24
lcoyier@condax.com,2,45.8,25.2
lcoyier@condax.com,3,49.3,18.7
lcoyier@openlane.com,1,34.3,29.4
lcoyier@openlane.com,2,29.5,18
lcryer@kan-code.com,2,31.9,16.1
lcryer@kan-code.com,3,45,19.6
lcryer@konmatfix.com,1,32.2,22.1
ldallen@hottechi.com,1,30.8,24.9
ldallen@hottechi.com,2,36.1,24.5
ldarakjy@stanredtax.com,3,30,17
ldegonia@inity.com,2,38.3,27.4
ldegonia@kinnamplus.com,1,50.5,18.3
ldegonia@plusstrip.com,1,40.5,20
ldevreese@doncon.com,2,41.7,19.4
ldevreese@doncon.com,3,31.3,15.3
ldewar@y-corporation.com,4,43.4,18.2
ldewar@y-corporation.com,5,31.7,19.4
ldewar@y-corporation.com,7,54.9,18.8
ldilello@scotfind.com,3,40.7,16.8
ldinos@plusstrip.com,1,68.9,22.1
ldopico@warephase.com,3,53.1,15.6
ldopico@warephase.com,4,44.8,25.9
ldopico@warephase.com,6,47.1,21.7
leanes@openlane.com,3,32,22.1
leanes@zathunicon.com,1,46.4,23.2
leanes@zathunicon.com,4,52.8,19
lemard@dalttechnology.com,2,45.1,22.7
lemard@singletechno.com,2,40.8,22.5
lemard@singletechno.com,3,59.7,21.3
lemard@stanredtax.com,1,35.5,22.9
lemard@stanredtax.com,2,44.3,23.9
lemigh@betasoloin.com,3,50.1,21.1
lennaco@bioplex.com,1,59,19.7
lennaco@bioplex.com,3,20.8,23.8
leschberger@scottech.com,2,41.2,16.2
leschberger@scottech.com,4,43,22.9
leschberger@scottech.com,6,38.7,23.7
leschberger@scottech.com,7,31.2,21.6
lestell@lexiqvolax.com,1,61.2,21.3
lfallick@sonron.com,1,33.9,25
lfallick@sonron.com,2,28.7,24.4
lfallick@sonron.com,5,40.4,23.2
lfallick@sonron.com,6,44.9,20.7
lfallick@sonron.com,7,52.9,19.3
lfeichtner@donquadtech.com,1,43.1,14.8
lfelger@fasehatice.com,4,45.1,13
lfelger@fasehatice.com,5,29.8,26.7
lfelger@nam-zim.com,2,31.3,17.9
lfelger@nam-zim.com,4,57.9,20.4
lfelger@nam-zim.com,6,55.4,25
lfigeroa@mathtouch.com,1,44.2,26.5
lfigeroa@mathtouch.com,2,45.8,21.5
lfigeroa@mathtouch.com,4,46.8,34.1
lfishburne@kinnamplus.com,1,47.7,27.8
lfishburne@kinnamplus.com,2,40.9,22
lflosi@domzoom.com,1,57.9,21.4
lflosi@ganjaflex.com,1,39.4,21.7
lflosi@ganjaflex.com,2,36.9,9.7
lfoller@konex.com,2,42.4,20.3
lfoller@konex.com,4,38.1,18
lfoller@konex.com,6,34.3,15.6
lfrey@sonron.com,1,44,19.9
lfrey@sonron.com,3,37.2,19
lfunnell@opentech.com,2,38.1,19
lfunnell@opentech.com,4,36.3,24.7
lfunnell@opentech.com,5,34.2,21.7
lgehrett@rantouch.com,1,24.9,19
lgehrett@rantouch.com,3,49.3,17.9
lgiguere@goodsilron.com,3,44.7,21.6
lgillaspie@konmatfix.com,1,43.7,25.7
lgillaspie@statholdings.com,1,37.6,19.6
lgillaspie@statholdings.com,2,55.2,25.7
lgleich@golddex.com,1,31.1,13.4
lgleich@plusstrip.com,2,44.4,20.1
lgleich@plusstrip.com,3,43.6,26.2
lgleich@scottech.com,1,33.7,16.4
lgleich@scottech.com,3,47.4,25.7
lglick@openlane.com,2,46.6,23.9
lgoldammer@blackzim.com,1,42,18.6
lgreenbush@iselectrics.com,1,38,23.6
lgreenbush@sunnamplex.com,4,47.8,24.8
lhagele@lexiqvolax.com,1,51.3,20.4
lharabedian@betatech.com,1,37.5,28.3
lharabedian@betatech.com,5,32.9,22.8
lharnos@sonron.com,2,52.3,27.9
lharnos@sonron.com,5,35.6,20.8
lharnos@sonron.com,6,59.6,21.7
lharoldson@toughzap.com,2,34.3,17.9
lheimann@groovestreet.com,1,31.2,24.4
lheimann@groovestreet.com,2,40.3,22.9
lheimann@silis.com,2,41.9,23.1
lheimann@sunnamplex.com,1,42,15.8
lheimann@sunnamplex.com,2,46.5,23.2
lheintzman@plexzap.com,1,32.7,25
lheintzman@plexzap.com,4,28.7,18.7
lheintzman@year-job.com,2,26.8,21.3
lhiatt@j-texon.com,1,49.7,22.3
lhirpara@blackzim.com,2,41.7,19.7
lhirpara@scottech.com,1,35.9,18.5
lhirpara@statholdings.com,1,32.9,22.9
lhirpara@statholdings.com,2,45.4,17.9
lhirpara@statholdings.com,3,51.2,23.1
lhochard@gogozoom.com,1,29.6,27.5
lhochard@gogozoom.com,4,60.9,20.1
lhochard@gogozoom.com,7,45.1,21.9
lhoffis@iselectrics.com,4,52.8,17.3
lhoffis@mathtouch.com,1,38,20.5
lhoneywell@gogozoom.com,1,46.4,21.6
lhoopengardner@statholdings.com,1,33.9,21.1
lhoopengardner@statholdings.com,2,29.5,23.9
lhudnall@nam-zim.com,1,51.3,20.6
ljillson@labdrill.com,3,26.7,15.7
ljurney@conecom.com,2,43.1,23.7
lkampa@conecom.com,1,39.5,25.4
lkampa@conecom.com,2,48.6,15.2
lkampa@conecom.com,3,25.9,23.2
lkarpin@silis.com,3,48.2,20.4
lkarpin@xx-holding.com,3,44.9,23
lkeener@iselectrics.com,1,28.1,25.1
lkeener@iselectrics.com,3,59.5,29.8
lkeetch@cancity.com,4,42.7,20.7
lkeetch@cancity.com,6,45.2,18.3
lkeneipp@streethex.com,1,54.7,23
lketelsen@doncon.com,1,40.1,20.8
lketelsen@doncon.com,2,61.5,22.9
lkiel@finhigh.com,8,43.2,26
lkohnert@warephase.com,2,47.5,28.9
lkonopacki@cancity.com,1,56,21.1
lkonopacki@hatfan.com,1,57.7,22.3
lkonopacki@hatfan.com,3,45.8,21.2
lkonopacki@hatfan.com,6,39.8,20.1
lkusko@ontomedia.com,1,20.5,21.3
llabreche@donware.com,2,42,18.5
llabreche@donware.com,3,40.9,18.4
llabreche@isdom.com,1,45.7,25.5
llace@xx-zobam.com,1,39.1,23
llace@xx-zobam.com,2,56.3,23.2
llacovara@ron-tech.com,2,50.9,21.9
llary@groovestreet.com,1,40.7,23.5
llary@groovestreet.com,2,36,17.7
llary@groovestreet.com,3,66.6,25.4
llary@inity.com,3,44.1,19.2
llary@inity.com,4,43.9,21.4
llatzke@dontechi.com,1,30.8,20.1
llatzke@dontechi.com,6,46.8,30.5
llatzke@dontechi.com,7,34.7,24.3
llatzke@hatfan.com,1,36,17.2
llawler@cancity.com,2,40,19.8
lleinenbach@condax.com,4,33.8,29.4
lleinenbach@condax.com,5,32.5,27.4
lleinenbach@condax.com,6,45.3,17
lleinenbach@condax.com,7,23.5,26.1
llietz@bioplex.com,1,47.1,16.1
llimmel@zencorporation.com,3,53.2,20.9
llinahan@gogozoom.com,1,30.1,16
llinahan@kinnamplus.com,1,24,19.7
llinahan@lexiqvolax.com,4,24.9,15.2
llinahan@lexiqvolax.com,6,52.2,22.1
llinahan@singletechno.com,2,40.1,18.5
llinahan@singletechno.com,3,51.2,22.5
llipkin@kinnamplus.com,3,44.4,24.4
lloader@treequote.com,3,44.9,23.3
llueckenbach@zoomit.com,7,32.1,22.4
llungren@doncon.com,1,34.3,28.5
lmadarang@ontomedia.com,2,49.9,12.8
lmadarang@ontomedia.com,4,37.8,13.8
lmadarang@ontomedia.com,7,49,20.8
lmaile@zotware.com,2,54.7,23.8
lmaillard@betatech.com,1,30.1,21
lmaillard@betatech.com,2,48.8,24.6
lmaillard@betatech.com,3,57.4,16.2
lmallett@condax.com,2,34.8,30.2
lmalvin@iselectrics.com,1,25,20.6
lmalvin@labdrill.com,2,51.1,23.9
lmalvin@labdrill.com,5,52.1,16.9
lmanno@doncon.com,2,39.6,26.9
lmarrier@blackzim.com,1,36.5,17.2
lmarrier@opentech.com,2,39.9,16.4
lmastella@ganjaflex.com,1,61.6,24.8
lmaybury@finhigh.com,1,25.7,24.1
lmaybury@finhigh.com,3,41.9,28.1
lmaybury@finhigh.com,7,41.1,22.7
lmaybury@finhigh.com,8,33.5,20.2
lmaynerich@bioplex.com,1,21.2,20.1
lmclaird@blackzim.com,3,40.7,21.8
lmclaird@stanredtax.com,1,10.1,20.7
lmcrae@warephase.com,2,43.4,28.8
lmeinerding@domzoom.com,2,40.2,30.9
lmeinerding@domzoom.com,4,36.3,23.9
lmeinerding@warephase.com,1,38.6,21.3
lmenter@hottechi.com,2,45.6,20.4
lmenter@plusstrip.com,4,36.8,23.3
lmerced@zumgoity.com,1,51.7,23
lmerced@zumgoity.com,2,33.8,26.5
lmerced@zumgoity.com,3,41.3,18.3
lmeteer@plusstrip.com,1,49.9,16.3
lmeteer@plusstrip.com,2,17.6,28.7
lmeteer@plusstrip.com,4,57.6,21.6
lmeteer@plusstrip.com,6,36.9,23.4
lmeteer@plusstrip.com,8,43.9,16.8
lmiceli@newex.com,1,52.6,26.1
lmiceli@newex.com,3,46.6,23.2
lmondella@conecom.com,4,28.9,27.1
lmonterrubio@groovestreet.com,4,50.8,22
lmorasca@kinnamplus.com,1,37.4,20
lmorocco@newex.com,1,44.4,23.4
lmorocco@newex.com,2,45,16.5
lmotley@sumace.com,2,25.8,22.5
lmugnolo@doncon.com,1,37.9,22.7
lmunns@hottechi.com,3,63.6,20.1
lmunns@zotware.com,1,50.5,22.6
lmyricks@openlane.com,2,46.2,21.5
lmyricks@openlane.com,4,42.3,15.7
lnabours@konmatfix.com,4,43.7,21.7
lnachor@scottech.com,1,51.1,28
lneither@iselectrics.com,3,42.4,13.7
lnievas@cancity.com,2,44.5,14.9
lnunlee@scottech.com,2,43.3,26.1
loldroyd@kinnamplus.com,1,46.4,19.2
lonofrio@opentech.com,2,45.2,23.7
lonofrio@rangreen.com,1,45.3,23.8
lpaa@dontechi.com,3,44.6,20.3
lpaa@dontechi.com,4,58.1,24.4
lpagliuca@lexiqvolax.com,1,36.2,24.6
lpagliuca@lexiqvolax.com,3,44.9,19.9
lpalaia@hatfan.com,1,58.7,19.8
lpalaia@hatfan.com,3,53,18.2
lpalaia@nam-zim.com,2,40.6,15.3
lpalaia@singletechno.com,2,61.8,21.5
lpalaia@singletechno.com,3,38,22.3
lpalaspas@funholding.com,5,42,21.7
lpalaspas@labdrill.com,1,53.8,22.9
lpapasergi@goodsilron.com,2,46.9,20
lpapasergi@goodsilron.com,3,58,18.3
lpaprocki@year-job.com,3,35.8,17
lparlato@donquadtech.com,2,26.5,22.7
lparlato@gogozoom.com,1,37.1,19.1
lparvis@j-texon.com,1,31.4,28.1
lparvis@j-texon.com,2,38.4,14.7
lparvis@lexiqvolax.com,1,46,19.3
lpaulas@codehow.com,1,35.9,21.2
lperigo@lexiqvolax.com,4,36.5,18.5
lperin@betatech.com,3,31.8,22.4
lperin@betatech.com,5,31,22.8
lperin@betatech.com,6,55.4,16.9
lperin@ontomedia.com,1,41.3,25.7
lpinilla@zumgoity.com,6,47.5,24.8
lplumer@zotware.com,2,59.3,18
lpolidori@konex.com,1,40.8,26.8
lpolidori@konex.com,3,30.7,18.1
lpolidori@zoomit.com,1,50,22.1
lpolidori@zoomit.com,2,33.7,30.2
lpugh@yearin.com,2,31,22.6
lpugh@yearin.com,3,46.5,22.2
lradde@inity.com,2,60.5,18.5
lradde@inity.com,3,37.5,21.1
lrhoden@inity.com,2,39.6,22
lrhym@bioplex.com,2,48,16.8
lrhym@rundofase.com,1,51.1,22.8
lrhym@rundofase.com,4,40.9,17.4
lroyster@sumace.com,3,51.6,16.6
lroyster@sumace.com,4,60.9,19
lroyster@sunnamplex.com,1,33,27.3
lroyster@sunnamplex.com,2,50.3,17.9
lroyster@sunnamplex.com,4,44.7,22.4
lroyster@sunnamplex.com,5,35.2,22.1
lroyster@sunnamplex.com,6,42.7,15.7
lroyster@sunnamplex.com,8,42.6,21.4
lruta@yearin.com,2,39.6,20.7
lruta@yearin.com,3,44.8,29.9
lruta@yearin.com,4,50.6,25.9
lsamu@inity.com,1,39.1,17.4
lsamu@zencorporation.com,1,39.5,11.9
lsarao@lexiqvolax.com,1,59.8,19.4
lsaras@dambase.com,3,35.5,23.7
lschemmer@dontechi.com,2,41.4,16.2
lscheyer@funholding.com,2,37.1,21.3
lschmaltz@golddex.com,3,52.9,17.4
lschnitzler@sonron.com,3,54.5,17.9
lscipione@zathunicon.com,3,44.5,22.7
lscipione@zathunicon.com,4,31.3,21.2
lseewald@rundofase.com,3,49.2,24
lsengbusch@toughzap.com,2,38.4,25
lsengbusch@toughzap.com,3,41.4,24.7
lshealy@conecom.com,3,40.6,29
lshields@groovestreet.com,1,44.4,24.1
lshinko@xx-holding.com,1,25.8,28.7
lsilvestrini@nam-zim.com,4,50.3,21.8
lsilvestrini@zotware.com,1,29.7,28.5
lsimilton@rangreen.com,2,46.2,24.6
lskursky@dalttechnology.com,1,30.3,28.6
lskursky@ganjaflex.com,3,52.6,23.9
lskursky@ganjaflex.com,5,39.3,19.1
lsmith@cancity.com,1,25.8,15.9
lspickerman@sunnamplex.com,1,56.3,29.2
lspringe@ganjaflex.com,1,61.3,20.1
lspringe@ganjaflex.com,2,63.6,22.5
lspringe@ganjaflex.com,4,37,22.1
lsteier@green-plus.com,2,31.5,26.4
lsteier@green-plus.com,4,35.1,26.9
lstem@labdrill.com,2,41.2,24.6
lstem@labdrill.com,3,48.4,14
lstimmel@iselectrics.com,1,45,23.4
lstimmel@iselectrics.com,2,31.6,25.1
lstimmel@iselectrics.com,3,41.7,18.6
lstrassner@kan-code.com,3,51.3,17.1
lstrassner@kan-code.com,4,48.5,14.6
lstrassner@kan-code.com,6,41.6,22.9
lstuer@kan-code.com,1,41.4,18.8
lsuffield@scottech.com,1,26.2,24.6
lsweely@rangreen.com,1,40.7,21.7
lsweely@rangreen.com,2,52.9,25.1
lsweigard@toughzap.com,1,52.8,25.5
lsyrop@domzoom.com,1,34.9,17.2
ltagala@conecom.com,1,27.1,19.5
ltawil@plusstrip.com,2,36.9,23.4
lthreets@blackzim.com,2,37.6,21.6
lthyberg@opentech.com,3,22.1,22.3
lthyberg@toughzap.com,1,47.6,18.4
ltimenez@rangreen.com,1,54.7,25.9
ltimenez@rangreen.com,3,48.1,21.7
ltollner@funholding.com,3,54,25.6
ltollner@golddex.com,3,37.4,21.6
ltomblin@plusstrip.com,5,27.5,19
ltomblin@plusstrip.com,6,41.7,25.8
ltomblin@plusstrip.com,7,39.4,29
ltoyama@rundofase.com,1,46.6,18.2
ltoyama@rundofase.com,2,31.5,15.3
ltoyama@rundofase.com,4,42.7,26.7
ltreston@ganjaflex.com,4,41.6,24.2
ltreston@ganjaflex.com,5,54.2,19.8
ltreston@ganjaflex.com,6,41.5,23.3
ltromblay@isdom.com,3,35.3,18.9
lvenere@ganjaflex.com,2,42.8,24.7
lvenere@ganjaflex.com,3,38,14
lventura@betasoloin.com,1,35,20.1
lventura@betasoloin.com,4,43.4,21.9
lvinning@hatfan.com,1,38.2,18.9
lvizarro@hatfan.com,7,41.1,26.8
lvizarro@hatfan.com,9,49.5,25.7
lwardrip@streethex.com,6,64.4,19.7
lwaymire@konmatfix.com,1,51,20.2
lweglarz@codehow.com,1,34.2,22.9
lweglarz@conecom.com,1,39.1,27
lweglarz@dalttechnology.com,2,53.9,22.3
lweirather@sunnamplex.com,1,30.1,24.5
lwenner@blackzim.com,2,51.7,24.5
lwenner@blackzim.com,3,28.4,22.1
lwenner@blackzim.com,4,25.7,20.4
lwenner@blackzim.com,6,44.1,22.5
lwenzinger@konmatfix.com,1,61.5,17.8
lwhobrey@mathtouch.com,1,42.7,20
lwhobrey@mathtouch.com,3,49.5,18.7
lwieser@green-plus.com,2,57.5,24.5
lwiklund@inity.com,1,44.3,24.7
lwitten@dontechi.com,1,51.2,26.2
lwitten@dontechi.com,4,40.9,20.9
lwolfgramm@scottech.com,1,37.3,19.6
lwolfgramm@scottech.com,2,36.6,26.6
lwolfgramm@warephase.com,1,34.1,20.4
lworlds@plexzap.com,1,34.8,19
lworlds@plussunin.com,2,70.9,22.3
lyglesias@dalttechnology.com,1,27.6,24.7
lyglesias@dalttechnology.com,4,54.4,18.5
lyori@ganjaflex.com,1,42.2,22
lyori@zoomit.com,1,54.9,23.1
lyori@zoomit.com,2,50.3,22.6
lyum@ontomedia.com,1,36.2,25.4
lzane@y-corporation.com,3,38.6,21.8
macuff@iselectrics.com,2,23.9,15.9
madkin@silis.com,2,48.5,20.6
mahle@kinnamplus.com,3,28,21.2
malbares@goodsilron.com,2,40.1,23.8
mamigon@donquadtech.com,2,37.7,17.2
mamigon@ganjaflex.com,1,40.6,20.5
mamigon@statholdings.com,1,47.2,21.5
mamyot@fasehatice.com,2,41.6,34.4
mamyot@fasehatice.com,3,49.6,18.4
mamyot@fasehatice.com,5,40.1,19.8
mamyot@fasehatice.com,7,39.8,14.2
maquas@conecom.com,1,45.8,20.2
marceo@bioplex.com,2,44.1,30.7
masar@zumgoity.com,1,55.5,23.3
mauffrey@kan-code.com,2,40.2,21.7
mauffrey@zotware.com,2,35.1,21.7
mauffrey@zotware.com,3,63.6,24
mbatman@doncon.com,1,39.5,24.9
mbatman@doncon.com,5,41,18.9
mbatman@doncon.com,6,40.6,21
mbatman@doncon.com,7,46.1,21
mbatman@doncon.com,8,51.5,22.3
mbenimadho@finhigh.com,3,60.5,30
mbenimadho@green-plus.com,2,37.6,22.3
mbennick@lexiqvolax.com,1,50,20.6
mbennick@lexiqvolax.com,3,66.8,15.4
mberray@groovestreet.com,1,27.8,21.8
mberray@groovestreet.com,6,42.9,19.7
mbiddy@j-texon.com,4,40.9,26.2
mbiddy@j-texon.com,5,35.3,25.5
mbiddy@rundofase.com,3,30.1,26.1
mbiddy@rundofase.com,4,44.7,23.5
mbiddy@zumgoity.com,1,46.8,27.1
mbilden@donware.com,3,40.8,20.5
mbirkner@inity.com,1,45,20.6
mbirkner@inity.com,3,22.6,11.7
mbirkner@stanredtax.com,1,35.3,24.4
mbitsuie@bioplex.com,2,42.6,23
mbookamer@finjob.com,1,35.4,29
mbookamer@finjob.com,2,61.8,23.9
mbookamer@finjob.com,3,63.6,20.1
mbourbon@betatech.com,1,45.9,27.1
mbourbon@betatech.com,2,37.8,22
mbourbon@statholdings.com,1,30.2,18.4
mbourbon@statholdings.com,4,58.2,19.6
mbriddick@funholding.com,1,43.4,11.1
mbrucato@dambase.com,2,45.3,19.9
mbrucato@dambase.com,3,44.1,18.3
mbrucato@dambase.com,4,54.2,23.7
mbutt@goodsilron.com,6,36.4,15.9
mbutzen@bioplex.com,3,41.7,23.4
mbutzen@lexiqvolax.com,1,29.4,16.6
mbuvens@streethex.com,1,31.3,24.4
mcaiafa@blackzim.com,1,55.9,17.8
mcallaro@domzoom.com,1,42.6,14.4
mcampain@rangreen.com,7,42.6,23.8
mcanlas@donquadtech.com,3,50.7,17
mcaudy@newex.com,1,20.1,23.4
mcaudy@xx-zobam.com,1,45.1,21.6
mcaudy@xx-zobam.com,5,52,19.8
mcaudy@xx-zobam.com,6,37.6,21.4
mchui@betatech.com,1,47.9,26.6
mchui@funholding.com,4,43.7,21.6
mcorrio@finhigh.com,1,50.7,17.7
mdallen@mathtouch.com,1,44.1,17.3
mdarakjy@stanredtax.com,2,46.2,24.3
mdelasancha@xx-zobam.com,3,33.8,18.4
mdenooyer@rantouch.com,2,39.7,22.3
mdenooyer@rantouch.com,3,49.9,18.2
mdenooyer@yearin.com,1,50.4,22.1
mdenooyer@yearin.com,3,33.1,22.3
mdhamer@plusstrip.com,2,37.8,14
mdopico@condax.com,1,46.3,11.5
mdopico@condax.com,2,53.2,24.1
mdubaldi@j-texon.com,3,49.1,21.8
mduenas@konex.com,1,33.3,18.7
meanes@bioplex.com,1,37.7,20.4
mengelberg@sonron.com,1,37.1,29.8
mengelberg@sonron.com,3,37.1,27
mengelberg@sonron.com,6,44.4,21.3
mengelberg@zumgoity.com,2,58.1,15.8
mestell@scottech.com,1,40.4,21.4
mestell@scottech.com,3,62.8,23.2
mfallick@finhigh.com,1,46.3,25.9
